Easting (m),Northing (m),Elevation (m),Gravity Anomaly (mGal)
368646.3448,4955592.68,1843.7,-15.7303
375375.6302,4955495.883,1906.5,-12.8611
338800.9872,4956325.857,2103.1,-21.2809
189372.1393,4961875.848,1407.6,-24.5777
189372.1393,4961875.848,1407.6,-24.5977
376051.0567,4955612.535,1913.8,-13.3922
364453.8752,4955883.01,1813.5,-21.7478
397942.1573,4955320.882,2205.2,-23.3511
354137.7765,4956182.477,2581,-16.8414
387414.2363,4955514.933,2068.3,-18.8653
320375.1246,4957091.179,2008.6,-18.8198
320428.6857,4957108.362,2024.2,-21.8547
320429.1936,4957126.579,2024.2,-21.918
316470.6961,4957256.853,2657.6,-10.8061
316470.6961,4957256.853,2657.6,-10.8561
360117.9964,4956197.865,1868.7,-25.3135
382613.9611,4955748.625,1995.8,-21.0931
367638.9404,4956057.596,1825.7,-17.4214
419372.2405,4955202.364,2145.1,-8.25814
262843.5121,4959175.555,1391.1,-32.8878
414782.7288,4955409.758,2292.6,-9.10613
303891.0821,4957849.929,1726.6,-54.4747
303877.6246,4957850.339,1726.6,-54.4953
398871.8365,4955676.773,2215.8,-23.2445
197734.4843,4961978.76,1350,-10.9204
197735.3559,4961997.311,1350,-11.3554
376219.7073,4956146.353,1916.2,-12.7945
403385.1314,4955681.61,2632.7,-11.4982
376206.6001,4956164.829,1916.3,-12.6593
376193.9345,4956165.073,1916.3,-12.6411
376220.0574,4956164.571,1916.2,-12.0066
387592.9837,4955956.056,2126.5,-21.8096
202164.3533,4961976.318,2884.9,-4.43883
364203.5255,4956518.18,1808.6,-22.1765
399075.2498,4956025.357,2224.7,-23.6004
363284.4565,4956759.78,1810.2,-25.415
399868.543,4956123.975,2272.8,-21.3696
234066.1126,4960893.668,2753.2,-23.8108
304461.8635,4958407.29,1731.2,-52.0844
304462.4169,4958425.508,1731.2,-52.0456
300070.7035,4958578.971,1730,-59.8408
300070.7035,4958578.971,1730,-59.8508
376889.0185,4956651.916,1909.5,-12.4492
295836.5341,4958730.549,1850.7,-59.6725
195457.6608,4962754.144,2549.3,-20.8011
410716.1716,4956205.232,2639.8,-3.01103
364835.7836,4957060.318,1805.3,-21.0042
365350.2712,4957049.539,1805.3,-21.4071
366391.9108,4957027.842,1810.2,-19.5068
367183.4302,4957011.468,1831.5,-17.7739
402867.7407,4956392.926,2645.2,-11.35
406904.4695,4956333.309,2659.3,-6.62853
360205.4102,4957196.407,1856.5,-26.7622
363859.8352,4957118.107,1805.3,-22.8679
415690.5327,4956230.965,2253,-10.3587
418909.6149,4956189.629,2179.8,-7.97837
357989.5694,4957263.122,2012,-24.6942
357989.5694,4957263.122,2012,-24.6842
226875.5012,4961510.268,2261,-38.8974
257363.1405,4960307.004,1666.9,-40.6453
351474.3223,4957465.683,2225,-29.7581
346897.4829,4957591.56,2707.2,-5.28813
242414.6025,4961166.103,1883.3,-35.8629
304641.1937,4959068.961,1702.6,-55.733
302332.4867,4959139.451,1702.6,-56.0145
359938.4471,4957665.2,1862.3,-27.8783
360215.4574,4957659.18,1854.4,-26.8387
321196.5125,4958624.687,2038.5,-28.6645
387800.1553,4957211.839,2181.1,-18.14
330895.3055,4958492.312,3107.1,13.1206
186720.2527,4963915.841,2396.3,-20.7843
330895.7841,4958510.53,3107.1,13.2975
397060.7577,4957149.906,2182.3,-19.2625
419313.49,4956832.604,2173.4,-7.57052
339618.3271,4958417.122,2068,-20.4434
339552.3098,4958437.329,2068.1,-19.1768
214005.8194,4962793.032,2682.5,-21.9454
339539.647,4958437.645,2068.1,-19.5745
219772.2177,4962576.138,2823.4,-25.2722
219772.2177,4962576.138,2823.4,-25.2422
414105.4583,4957047.848,2476.4,-3.74597
362334.1961,4957984.047,1800.7,-26.1395
363521.7012,4957976.988,1799.2,-24.0307
417297.9482,4957061.602,2209.1,-9.5972
380538.7342,4957731.507,1978.7,-19.1124
359527.5101,4958174.376,1857.1,-28.3253
360309.0692,4958324.072,1849.2,-27.8084
355800.7102,4958534.519,2062.2,-25.167
414717.571,4957484.344,2413.3,-4.67446
339620.8887,4959028.396,2036.1,-25.1171
339620.8887,4959028.396,2036.1,-25.1571
418386.6088,4957584.661,2230.4,-7.25708
207968.9742,4963732.33,3011.7,3.14857
207968.9742,4963732.33,3011.7,3.73857
207969.8219,4963750.992,3011.7,3.17747
416751.8643,4957679.809,2258.5,-8.47454
359646.0817,4958782.705,1841.6,-28.0019
360120.8747,4958772.368,1826.3,-28.4328
360595.6677,4958762.067,1811.4,-29.0567
400531.2482,4958021.01,2265.2,-22.0476
401283.2882,4958028.099,2283.8,-22.7379
363169.0474,4958744.182,1794.9,-25.0909
364091.7229,4958724.632,1796.1,-22.3607
276783.7186,4961179.367,3083.4,9.49187
276783.7186,4961179.367,3083.4,9.45187
355967.6787,4958919.545,2027.8,-25.0884
339800.1246,4959357.722,2063.8,-26.4173
302305.2471,4960418.733,1711.1,-51.3348
302305.8171,4960437.284,1711.1,-51.3415
377284.1259,4958644.819,1933.9,-8.82808
397026.8866,4958298.673,2176.5,-16.6679
397027.178,4958316.891,2176.5,-17.6807
356407.8666,4959132.319,1992.7,-25.9953
410294.4687,4958155.642,2845.9,2.73819
285721.4363,4961153.684,1819.6,-19.7954
301168.9471,4960787.543,1695,-50.587
301155.4955,4960787.958,1695,-50.5649
356690.1382,4959329.521,1952.8,-27.1014
263151.8538,4962167.537,1380.4,-32.1778
419371.612,4958313.067,2184.5,-7.94323
263151.8538,4962167.537,1380.4,-32.2278
321849.6936,4960273.996,2081.4,-38.414
207529.543,4964531.508,2649,-6.48943
378875.4229,4959077.611,1948.8,-14.0918
357222.0562,4959540.307,1941.8,-28.7031
417909.6907,4958479.978,2237.1,-7.77059
362867.1168,4959472.978,1790,-26.6244
325667.6932,4960410.301,2562.2,-28.8118
361484.8467,4959576.379,1792.8,-29.1704
419705.7255,4958642.524,2223.8,-7.23544
419692.275,4958642.692,2223.8,-7.27135
359667.8932,4959782.789,1832.1,-29.0255
387295.1248,4959295.106,2321.3,-14.8179
243211.0766,4963581.905,1948.5,-37.9377
396752.2218,4959284.301,2143.6,-17.1093
236988.4086,4963852.178,2931,-15.6278
236974.9585,4963852.728,2931,-15.1754
343059.4866,4960444.256,2222,-21.714
343059.4866,4960444.256,2222,-21.694
409794.4061,4959181.019,2870.6,1.43566
299256.3406,4961680.773,1691.9,-57.989
299243.4629,4961699.522,1691.9,-57.7006
358053.284,4960151.399,1892.2,-27.8403
295052.0632,4961887.217,1768.1,-51.3498
362209.2406,4960172.176,1783.4,-25.5458
249246.8899,4963584.734,2103.1,-43.8287
362209.2406,4960172.176,1783.4,-25.5659
377413.3536,4959901.721,1939.7,-9.98935
362371.0319,4960335.303,1783.3,-26.4663
398064.1076,4959670.718,2306,-15.8011
404537.8567,4959571.405,2506.2,-9.99231
396376.9452,4959716.338,2131.2,-12.6534
396363.4962,4959716.555,2131.2,-13.08
404063.7403,4959615.789,2422.7,-13.2658
417341.8452,4959431.498,2305.4,-6.59506
359563.7662,4960451.991,1831.5,-29.8837
295986.5153,4962209.996,1748.6,-55.9602
295986.5153,4962209.996,1748.6,-55.9302
340065.0267,4960999.632,2037.8,-30.3698
197659.409,4966268.628,2154.9,-24.7976
355693.5202,4960815.278,2002.5,-27.0944
351924.4989,4960956.517,2673.1,-8.28993
351911.0506,4960956.826,2673.1,-8.37503
270922.5828,4963480.576,3115.7,11.3498
359773.6475,4961002.761,1822.4,-30.7109
356465.9295,4961131.189,1950.7,-28.7351
360803.2098,4961035.852,1816.6,-26.8457
360171.1882,4961086.904,1808,-32.2368
242940.5637,4964723.809,1982.1,-38.448
321965.3606,4962049.386,2115.3,-47.7464
222440.728,4965613.986,2578.3,-41.5255
357260.6768,4961280.542,1913.5,-29.9897
361994.5465,4961232.781,1779.4,-26.8941
227640.9539,4965539.571,2184.8,-44.7415
227641.745,4965558.233,2184.8,-42.8743
318768.1827,4962398.293,2457.4,-22.3673
358082.702,4961484.514,1877.5,-29.9643
417382.4568,4960560.436,2307.2,-6.73781
359114.6444,4961628.528,1840.3,-30.0731
213960.1338,4966505.189,2455.1,-18.9434
242958.2239,4965501.94,1980.3,-41.539
242614.9534,4965515.683,1980.3,-39.4902
395662.0658,4961209.247,2127.7,-18.5127
395662.3686,4961227.909,2127.8,-19.7
377154.8351,4961573.514,1948.2,-10.7733
361666.3695,4961906.309,1775.4,-27.883
399697.5843,4961256.48,2418.2,-13.469
408806.6496,4961120.849,2901,3.20207
360811.3942,4961998.889,1781.6,-33.494
360797.9485,4961999.18,1781.6,-33.4725
418970.2417,4961002.972,2238,-6.45331
360824.4529,4962017.277,1781.5,-32.7816
361747.4572,4961997.363,1775.4,-27.4209
416571.621,4961052.308,2422.4,-4.56178
346812.5865,4962372.769,2421.3,-16.2504
346799.9318,4962373.071,2421.3,-16.3827
386571.1884,4961641.307,2213.7,-11.7408
416837.3917,4961234.073,2411.5,-4.39431
380246.7129,4961903.893,1997.3,-12.3057
262340.7412,4965237.883,1368.2,-32.0237
417802.0419,4961388.322,2277.7,-6.1459
362902.5783,4962361.376,1776.6,-24.5682
322515.828,4963349.627,2157,-47.4036
360081.9416,4962440.819,1805.9,-32.4629
362098.6612,4962397.241,1776.3,-29.2139
190256.7121,4968421.371,2525.2,-22.8144
363286.1479,4962427.445,1798.9,-23.6236
254071.1386,4965753.253,2119.5,-40.7824
361350.5328,4962561.699,1770.8,-30.25
297810.3112,4964376.384,1651.4,-45.4185
297835.618,4964375.587,1660.2,-42.3626
297822.9646,4964375.986,1660.2,-42.3278
377950.6833,4962484.131,1968.1,-14.4226
377937.2394,4962484.386,1968.1,-14.4471
377925.2951,4962521.951,1968,-14.5027
385768.9872,4962488.789,2185.7,-11.2223
313241.8929,4964261.362,2632.3,-12.9541
313242.4224,4964279.58,2632.3,-12.9215
395273.8513,4962438.025,2097,-18.8771
357250.432,4963206.913,1901.9,-30.6547
419815.2587,4962159.162,2195.1,-6.98276
385047.4601,4962705.111,2153.4,-8.80559
363936.0907,4963191.592,1862.3,-21.2396
341253.6949,4963711.851,1986.6,-27.7341
210540.6911,4968309.776,2937.9,0.25817
361026.5029,4963420.442,1766.6,-31.4075
295924.1313,4965232.623,1624.8,-40.8243
295924.1313,4965232.623,1624.8,-40.8143
202115.8271,4968917.707,2083.3,-29.4209
394899.2863,4962944.26,2115.8,-16.0566
364733.863,4963545.27,1933.6,-17.9016
419004.2173,4962632.178,2285.3,-6.06462
418266.1535,4962678.407,2285.9,-7.05785
320497.3191,4964758.523,2338.4,-40.6317
362604.8509,4963831.266,1788.8,-24.2735
263056.2511,4966750.515,1358.8,-29.3281
263056.9233,4966768.733,1358.8,-29.2975
359495.4783,4963953.961,1795.5,-36.0619
386971.793,4963411.921,2286.3,-11.5336
230299.2012,4968135.349,2355.8,-38.3613
230510.3144,4968126.483,2355.8,-36.2896
230562.4997,4968124.293,2355.8,-37.5431
301846.3097,4965621.966,1980.6,-38.4734
218720.511,4968743.542,2086.9,-29.0784
356326.3352,4964339.123,1956.8,-29.3232
394568.4444,4963653.363,2081.7,-16.5157
360494.6946,4964432.526,1762.6,-33.894
296151.7817,4966170.454,1630.4,-39.8468
320541.7546,4965442.652,2338.4,-41.0499
296152.3741,4966189.116,1630.4,-39.8737
320529.626,4965461.667,2338.4,-41.1444
184864.6727,4970817.858,1644.4,-36.5201
417922.396,4963627.488,2357.2,-6.08444
366390.2295,4964566.263,2186,-12.8243
351355.9629,4964915.111,2835,1.50047
351355.9629,4964915.111,2835,1.54047
407422.4592,4963881.189,2270.7,-14.6207
362033.3001,4964843.62,1776.3,-25.2642
342059.3338,4965359.16,1959.9,-27.3874
341993.717,4965360.774,1959.8,-28.0144
342059.3338,4965359.16,1959.9,-27.3374
417415.1674,4964152.28,2451.1,-3.03514
420590.9802,4964130.905,2199,-8.49526
418127.8275,4964235.595,2280.1,-7.5893
360103.6807,4965255.885,1756.8,-35.85
366151.188,4965127.013,2208.8,-12.4782
315769.7314,4966411.573,2540.2,-22.1134
315756.8249,4966430.51,2540.2,-21.9908
377287.0412,4965015.626,1987.3,-13.2064
291965.1918,4967250.253,1565.5,-34.1101
194534.63,4971148.261,2474.9,-25.7054
359001.0125,4965465.264,1772.7,-38.2395
420436.3117,4964410.461,2210.6,-7.27022
223404.2142,4969894.322,1580,-36.3423
307975.7483,4966843.834,3024.8,12.1089
307975.7483,4966843.834,3024.8,12.1189
394457.0918,4964914.447,2089.4,-14.9711
293577.6503,4967364.895,1601.1,-37.6519
361415.241,4965561.082,1765.4,-27.9766
223461.9748,4970021.71,1569.1,-36.8835
293578.2504,4967383.557,1601.1,-37.609
383193.0319,4965128.085,2084.8,-5.01934
402812.372,4964930.478,2663.5,-4.99913
387623.9428,4965289.825,2383.5,-8.9899
418873.5747,4964874.525,2255.7,-8.15444
223477.9185,4970391.624,1569.1,-39.2583
247259.8102,4969466.379,2661.2,-26.5237
406202.2625,4965176.405,2257.2,-7.80973
356050.3289,4966141.993,1953.7,-28.1138
280369.5666,4968340.696,2095.8,-28.0192
280369.5666,4968340.696,2095.8,-27.9892
267000.6736,4968886.433,2147.9,-20.5696
266987.2366,4968886.921,2147.9,-20.4393
420248.1106,4965171.838,2200.2,-8.63581
359692.3545,4966339.112,1751.3,-37.4001
360166.5895,4966328.766,1750.7,-35.8091
214840.6358,4971159.53,2977.3,-1.82443
214828.0288,4971178.79,2977.2,0.11617
366174.7231,4966256.297,2269.5,-10.4119
394536.6907,4965765.164,2049.7,-12.9549
208814.306,4971597.146,2867.9,-2.72123
341663.3364,4966943.712,1917.5,-33.1257
208814.306,4971597.146,2867.9,-2.76123
208827.7424,4971596.536,2866.9,-4.99973
341663.3364,4966943.712,1917.5,-33.1557
360649.2682,4966707.474,1757.1,-32.365
405225.1587,4965931.621,2200.6,-13.542
419056.0675,4965742.373,2235.6,-8.71735
359505.2756,4966787.976,1747.1,-39.076
235764.907,4970708.375,2898.7,-19.4652
235777.5524,4970707.854,2898.6,-17.7829
404607.425,4966014.878,2252.4,-14.8324
225900.6787,4971178.297,1624.2,-39.3887
241787.8738,4970556.009,2309.7,-26.8255
256962.9702,4969963.144,2121.4,-34.586
358519.8226,4966957.544,1772.1,-39.862
341686.4862,4967369.299,1937.9,-32.2174
365873.6551,4966984.944,2262.2,-11.5123
377338.9556,4967070.558,2011.6,-11.0617
394093.1792,4966772.273,2034.8,-12.5875
417459.5487,4966559.081,2376.1,-6.20461
292971.0309,4969385.816,1585.5,-32.3401
292958.1991,4969404.912,1585.5,-32.4352
358562.2034,4967660.784,1742.2,-38.0787
358548.7694,4967661.08,1742.2,-38.0959
322726.1675,4968587.562,2095.2,-57.3263
322726.1675,4968587.562,2095.2,-57.3563
358972.8044,4967781.113,1744,-39.1459
356325.9981,4967858.493,1744.1,-38.0629
358959.7809,4967800.071,1744.1,-39.0746
384734.9612,4967285.407,2242.1,1.43435
253467.4461,4971005.094,2254.6,-5.57353
394638.213,4967133.76,2023,-14.2676
394638.5121,4967151.978,2023,-14.321
404307.0236,4967074.774,2188.4,-16.7664
389136.1625,4967374.444,2205.5,3.25613
366135.8478,4968183.486,2330.5,-11.1926
226584.2377,4972651.169,1649.9,-39.808
199153.4843,4973898.607,1964.1,-28.6281
419076.3745,4967353.097,2227.7,-9.4177
356458.1974,4968466.807,1830.3,-29.3776
393331.5689,4967747.92,2037.2,-9.87856
403708.4428,4967583.83,2200.6,-20.9007
358013.2161,4968469.107,1769,-37.5049
320482.3396,4969428.148,2101.2,-56.0937
403037.9473,4967668.147,2332.2,-20.0669
220780.704,4973012.947,1536.5,-30.3585
220768.8555,4973031.716,1536.5,-30.4442
358594.0197,4968530.521,1740.1,-38.4116
391002.55,4967898.171,2238.4,-3.31854
393321.8281,4967970.201,2037.2,-9.99576
205098.3283,4974030.313,2073.5,-19.7746
341456.5341,4969264.347,1916.2,-29.8319
377445.9123,4968531.479,2028.1,-9.80539
240041.5077,4972722.057,2143.6,-27.7844
189899.7119,4974970.791,2568.2,-27.1368
396488.5442,4968307.458,2095.2,-23.2468
387679.9957,4968492.504,2295.4,6.19819
239942.4822,4972856.035,2164.1,-31.6798
239942.4822,4972856.035,2164.1,-31.6998
227210.737,4973440.769,1663.9,-37.4939
403525.9395,4968586.449,2164,-23.5176
292319.7829,4971260.597,1578,-27.7456
354954.7184,4969556.353,1895.8,-31.1505
314757.212,4970610.082,2403.7,-22.0156
393350.6516,4968895.87,2004.3,-10.6159
367084.7984,4969460.122,2512.4,-4.74936
358040.6765,4969709.926,1735.2,-36.5166
382887.5966,4969319.153,2213.1,7.29737
415421.8088,4968825.905,2516.6,-2.49241
357319.553,4969873.854,1751,-34.2985
357675.8547,4969902.836,1772.7,-34.6642
357675.8547,4969902.836,1772.7,-34.6842
381270.2211,4969460.01,2151.8,3.65546
229546.5551,4974083.485,1698.3,-44.6012
283819.1718,4972079.055,2408.5,-18.9396
414278.0461,4969026.299,2605.6,-1.87455
415884.7858,4969005.028,2455.3,-4.3745
379652.8995,4969601.165,2100.6,3.22441
419110.3496,4968982.208,2190.2,-10.408
394978.3244,4969368.811,2045.1,-18.2104
404615.5237,4969218.258,2255.7,-19.0631
379640.5129,4969656.959,2100.7,3.58859
379640.5129,4969656.959,2100.7,3.60859
406261.2295,4969212.663,2336.8,-10.5948
402996.9984,4969298.086,2151.9,-27.6314
402984.3596,4969298.277,2151.8,-26.9683
352033.6366,4970290.049,2001,-25.5933
296139.5123,4972008.918,2490.5,-10.7708
296140.1022,4972027.469,2490.5,-11.1963
416823.8465,4969344.537,2383.7,-6.48133
231173.5153,4974515.901,1747.4,-52.7011
231173.5153,4974515.901,1747.4,-52.7311
376541.9069,4970141.914,2041.5,-5.27482
357730.9682,4970605.795,1729.7,-38.1097
416668.758,4969569.091,2413.9,-7.62631
283840.3946,4972708.355,2408.5,-16.4069
306117.8394,4972125.549,2885.9,5.99747
306117.8394,4972125.549,2885.9,6.02747
418000.9486,4969774.015,2276.1,-9.31649
419120.3911,4969778.465,2221,-9.9673
246924.124,4974337.939,2683.7,-17.2482
355053.7673,4971035.858,1797.4,-31.0257
411276.4195,4970048.737,2639.4,0.50734
393482.6458,4970467.519,1991.5,-13.6516
340684.4583,4971599.475,1903.7,-32.7208
403000.8839,4970390.688,2118.3,-28.6314
387521.2677,4970662.22,2200.6,10.5678
356613.9914,4971297.632,1748.9,-38.7526
274767.3971,4973725.047,2500.9,-7.69005
274754.7606,4973725.491,2500.9,-7.65274
361592.8567,4971336.13,2015.3,-24.4397
376587.5728,4971159.619,2051.6,0.347277
376587.5728,4971159.619,2051.6,0.397277
321187.7745,4972521.253,2020.2,-55.3247
326466.965,4972394.812,2137.3,-38.0866
326453.5393,4972395.176,2137.3,-38.121
406139.1641,4970751.306,2615.7,-10.9093
410113.9386,4970694.348,2558.4,2.09658
419130.4283,4970574.279,2142.9,-10.804
420670.4259,4970555.039,2089.6,-10.8281
357123.8247,4971730.477,1725.1,-41.122
321060.2957,4972654.549,2020.2,-54.8523
321060.8044,4972672.767,2020.2,-54.916
357085.5764,4971786.9,1727,-39.8425
401390.0662,4970952.26,2108.8,-31.2242
292964.9725,4973704.289,1541.7,-26.1782
293110.279,4973699.596,1545.6,-23.5724
292964.9725,4973704.289,1541.7,-26.2182
293096.8539,4973700.029,1545.6,-23.6044
393693.1223,4971297.394,1976,-16.1729
231478.0428,4976098.458,1779.7,-46.8885
419136.2699,4971037.393,2163.4,-9.49451
420861.9796,4971163.845,2082.6,-10.4748
420849.5754,4971182.663,2082.7,-11.2594
356874.4898,4972347.425,1720.2,-39.0863
375260.8409,4972000.084,2058.9,-3.17255
340242.42,4972888.53,1880.6,-31.8341
310894.3413,4973706.07,2700.5,-4.60773
310881.707,4973706.443,2700.5,-4.72973
259716.4454,4975514.398,2080.2,-33.7164
363539.9994,4972461.534,2288.4,-16.8234
211023.9031,4977563.815,1312.5,-13.4024
211023.9031,4977563.815,1312.5,-13.3724
363461.8225,4972500.096,2288.4,-16.374
363462.2201,4972518.758,2288.4,-16.3571
199616.3786,4978144.525,2630.1,-7.89673
192287.2187,4978511.4,2661.2,-23.194
304636.8964,4974116.097,2799.9,-0.42183
304636.8964,4974116.097,2799.9,-0.40183
409471.512,4971796.017,2455.3,-3.3611
356332.9409,4972859.901,1730.6,-37.8491
184466.5907,4979096.097,2712.4,-21.477
372626.912,4972626.317,2121.7,-8.11239
352139.7715,4973177.358,2002.5,-28.111
373905.8525,4972712.039,2081.1,-4.63064
373879.3744,4972731.23,2081.2,-4.69037
373866.7413,4972731.479,2081.2,-4.64919
238390.763,4976850.498,2027.5,-41.9646
220655.547,4977692.884,2556.6,-17.9441
353762.1943,4973306.837,1847,-30.5475
377882.9332,4972801.699,2139.7,2.3157
409544.6277,4972331.967,2454.7,-3.14913
409545.4117,4972387.51,2457.5,-2.90363
379030.5795,4972928.282,2162.5,3.66664
403033.378,4972538.3,2135.3,-30.5353
265773.488,4976105.582,1330.1,-27.3309
356412.5444,4973450.834,1714.8,-39.3519
265774.1707,4976124.244,1330.1,-27.5266
320967.2522,4974528.735,1997,-51.478
396641.8931,4972916.219,2001,-28.8859
402484.4261,4972842.853,2091.1,-30.3232
393143.9184,4973084.72,1954,-17.8309
399802.1833,4973014.018,2067.1,-32.6012
356065.6167,4973865.954,1710.5,-39.9039
370791.5526,4973663.128,2203.7,-6.94572
408975.3643,4973006.787,2382.5,-12.0795
364360.9758,4973962.658,2624.9,31.8032
280167.7176,4976318.137,2518.9,-8.54173
280167.7176,4976318.137,2518.9,-8.55173
322391.12,4975044.616,2026,-52.5523
322377.6996,4975044.988,2026,-52.5976
215028.6638,4978942.577,2009.8,-27.504
402624.4335,4973377.836,2106.4,-30.1744
369538.2605,4974133.28,2242.4,-8.99174
369564.6503,4974188.197,2242.4,-9.02039
369552.02,4974188.454,2242.4,-9.04061
266275.1256,4977199.37,1323.1,-25.8376
266261.7059,4977199.86,1323.1,-25.8632
224005.5147,4978938.393,2782.8,-15.4342
355926.0042,4974647.086,1706.5,-40.2084
384186.7492,4974129.245,2535,21.3011
421063.6774,4973624.163,2023,-10.7994
421063.6774,4973624.163,2023,-10.8194
401791.4238,4973946.222,2213.4,-22.464
420578.5741,4973722.486,2108.2,-7.75274
